report_date;mealtime_id;user_id;food_id;food_category_ncode
2023-12-26;5;74588304013053100;5564;15
2024-01-10;1;33334790630377100;10676;2
2024-01-27;1;58117137634727000;2122;9
2024-01-01;6;27899246322120500;4747;35
2024-01-18;5;14007226062606100;8481;7
2024-01-03;3;7683175894242310;11134;2
2024-01-11;2;94383225038227600;4487;45
2023-12-20;4;32334981573177700;3805;9
2024-01-12;4;5161436162322850;1985;50
2024-01-19;5;35378191736029500;3454;29
2024-01-29;4;8104037064291050;11135;0
2024-01-03;2;30545248551797500;1665;11
2023-12-19;4;17827306908871900;9920;45
2024-01-13;6;73885800853273100;2471;21
2024-01-31;1;85164427326690000;646;25
2024-01-23;6;643701863331829;10737;6
2024-01-09;2;22652035104739200;5981;48
2024-01-05;2;21410098077792800;991;16
2023-12-25;1;84430422205323300;6032;11
2024-01-06;6;88323343478964400;10416;35
2024-01-29;4;61026141299691300;120;22
2023-12-24;5;89701792300589600;2094;2
2024-01-14;5;62991552740420900;5291;47
2024-01-19;6;19090191181668300;6086;1
2024-01-01;1;96855371084932000;5796;7
2024-01-30;3;39159335928748700;9160;23
2024-01-30;1;63489497315885400;4610;49
2024-01-20;6;25890308980566700;3038;11
2024-01-14;5;66007652521691700;6471;37
2024-01-08;5;74426936592708200;11069;32
2024-01-26;5;30086434786150800;6863;3
2023-12-16;1;23871678007094200;1346;23
2023-12-27;6;21431549817374900;7889;22
2024-01-07;5;50282469376756100;8447;20
2024-01-13;3;45280664616841900;2009;11
2024-01-15;1;86225841291676000;11098;20
2024-01-25;5;38381823474011100;9822;14
2023-12-27;1;41236138875954700;12199;27
2024-01-20;6;71885719553696800;9923;45
2023-12-18;1;97606569342248900;5308;2
2023-12-22;1;17435702920785400;3098;0
2023-12-21;2;75049608830315000;1514;36
2024-01-22;1;88833305403545800;7202;16
2023-12-22;1;65234140695748500;2455;9
2023-12-16;4;28841653534073000;2492;1
2023-12-19;1;7459898820148680;6887;52
2023-12-17;2;33158575486985300;2798;6
2024-01-27;4;89868565124932100;6310;48
2024-01-13;2;80749427739949600;11396;3
2024-01-07;1;3112240197739020;2559;48
2024-01-04;1;80589521946454000;2522;40
2023-12-23;6;23326645784671800;11639;12
2024-01-28;1;1423502656957990;9622;3
2023-12-16;5;5395320640738610;8433;48
2023-12-27;6;1340531402808340;12816;23
2024-01-02;5;88773944320774200;1447;9
2024-01-14;1;21876796702697200;10300;30
2023-12-18;2;20900633881102000;3698;20
2024-01-12;1;20900633881102000;5427;34
2024-01-19;1;54200323252345500;353;45
2024-01-04;2;89984929460694600;9762;11
2024-01-17;3;58922677601391700;8842;27
2023-12-27;4;58922677601391700;12256;22
2024-01-03;3;90534233820451100;3351;45
2023-12-31;3;8243338910257770;10583;39
2024-01-07;2;80846005211952900;8212;7
2024-01-22;6;11065611116878500;10371;48
2023-12-22;5;89926862584893400;9174;18
2024-01-20;3;88720215383859000;8586;45
2023-12-28;5;39177836392356900;637;14
2024-01-29;1;21431549817374900;6935;45
2024-01-30;6;8490247372678570;12780;9
2024-01-14;2;59797672991104500;6747;17
2024-01-01;6;44452664359295900;11208;36
2024-01-15;6;41265387853971500;3612;9
2024-01-14;1;87337874140714600;2790;6
2024-01-27;4;20824107966800100;11960;26
2024-01-01;6;38537826178782100;3938;52
2024-01-31;5;57831761691900000;4038;45
2024-01-31;2;5116633422296930;11935;5
2024-01-30;5;16849402130581400;3194;3
2024-01-07;4;27681964328397100;12051;45
2024-01-21;2;82287073549883700;7080;27
2023-12-21;4;88946224024711500;9146;12
2024-01-28;3;76722012249212700;6412;18
2024-01-12;3;30426834641164200;9332;46
2024-01-08;2;20484873050985500;3199;16
2023-12-16;4;91422207535897800;6371;7
2024-01-01;1;54233415291931500;9929;5
2023-12-21;1;66876126277272700;3797;14
2024-01-31;4;66493479570438600;7443;0
2024-01-04;6;60524341917543200;6188;47
2024-01-23;4;68855418895227900;1621;45
2024-01-20;3;73689468051945500;12050;31
2023-12-17;3;18203051850522900;2484;1
2024-01-25;4;33334790630377100;10472;11
2023-12-16;5;88773944320774200;60;52
2023-12-24;2;93421264155454200;10273;35
2024-01-09;6;63456329867697900;4567;12
2024-01-31;6;79191152065918900;10812;14
2024-01-14;5;56697935439590200;9907;7
2024-01-23;4;90445834789833500;4153;45
2024-01-23;1;96878349900674900;10694;24
2023-12-29;6;95500385022775200;12884;17
2023-12-15;3;46036297552817100;8459;17
2024-01-01;2;78357275172874600;12675;29
2023-12-20;5;38477654838962900;12581;45
2023-12-26;4;34393505708291800;4350;45
2023-12-25;6;50918692880268700;9058;19
2023-12-17;5;62125155263711500;2297;37
2023-12-19;5;24325747998892500;11352;17
2023-12-26;4;54429741957889300;3946;16
2024-01-05;4;68549553905040900;12307;16
2023-12-15;2;59596188887492300;3388;48
2024-01-18;4;27899246322120500;5147;45
2023-12-17;5;69458977358631400;3681;39
2023-12-30;3;95498145964828200;2453;11
2023-12-15;3;43755875145182200;1050;22
2023-12-24;2;9780136726016580;11470;14
2024-01-23;5;39877481215338900;929;8
2024-01-11;6;45071968733547600;4058;28
2024-01-28;6;14007226062606100;12470;23
2023-12-15;2;42660757284536700;1043;20
2024-01-17;5;19071157792492800;5761;45
2024-01-21;6;12411090507895400;9380;16
2024-01-09;5;62991552740420900;9234;40
2024-01-16;5;51178519587254000;4070;3
2023-12-17;1;93516915846646200;11578;11
2024-01-19;3;41591283313255700;4010;48
2024-01-01;1;3112240197739020;11192;20
2023-12-24;1;13510497745100400;9196;45
2023-12-30;3;69846146556044200;7777;2
2024-01-19;6;2123093412618940;12865;45
2024-01-23;1;73036211594151400;6295;45
2023-12-22;5;29918012319904500;3954;2
2024-01-06;3;94719668161564500;728;6
2024-01-02;6;42300710608909800;12913;22
2024-01-06;4;84955308364752600;853;5
2024-01-19;5;66007652521691700;9606;52
2023-12-23;4;38537826178782100;1598;49
2024-01-10;2;58346959474338600;10127;1
2023-12-20;1;33511319842580900;3828;48
2024-01-30;6;13510497745100400;9607;45
2024-01-07;6;38923389466905600;10110;27
2024-01-24;3;17629731378015000;12190;14
2024-01-24;2;23156590245845800;10657;16
2024-01-01;1;21770755397838500;7965;11
2024-01-14;5;4901810356524190;3794;3
2023-12-19;1;86225841291676000;248;51
2024-01-21;6;82593023652019800;1255;45
2024-01-30;4;3367789769776590;3948;1
2023-12-29;2;39877481215338900;8081;34
2024-01-06;6;9126243582169820;3368;27
2023-12-23;1;56601616254418700;10266;3
2024-01-24;6;49459656347378800;2603;14
2023-12-29;2;3367789769776590;9524;1
2024-01-26;6;52761657820488800;4780;34
2024-01-04;5;58545771787737300;8767;45
2024-01-29;6;47941245274216200;7286;45
2024-01-24;6;59574078610271200;11043;23
2024-01-06;5;50813166739738200;9232;45
2024-01-14;3;90988676622616300;3458;14
2024-01-28;6;6433955607820670;1105;1
2023-12-18;6;86021856060242300;6621;11
2024-01-09;5;14625656501863800;4489;11
2024-01-16;4;74214619267992000;11;11
2024-01-29;6;43175189008934500;12156;0
2024-01-02;3;58444977858686100;12757;4
2023-12-29;4;83599294027554100;1133;6
2023-12-26;4;34319106073170300;1643;25
2023-12-19;4;41861405824115600;10063;16
2024-01-26;3;72730333492244400;1581;0
2024-01-06;4;23854822011168900;9809;45
2024-01-30;4;22232214506247100;6516;45
2024-01-15;1;33158575486985300;9125;12
2024-01-18;3;37286481162229800;12324;9
2024-01-17;1;88934948448377800;7875;8
2023-12-23;3;34319106073170300;6503;1
2024-01-19;2;19474143027017800;3561;40
2024-01-07;1;34393505708291800;1600;52
2024-01-05;4;88720215383859000;12671;8
2024-01-01;2;21883524421966800;2794;40
2024-01-12;4;9780136726016580;9988;12
2023-12-28;6;95817633654719500;111;36
2024-01-10;5;93215183718848800;9133;26
2024-01-13;1;54670632480001700;11834;45
2024-01-11;6;58864161166216400;6625;17
2024-01-31;6;78000387065780800;4197;14
2023-12-19;1;96924618095657700;7148;6
2024-01-24;4;56098033020160000;7656;0
2024-01-05;2;43755875145182200;12313;50
2024-01-22;6;22619518630871400;5114;22
2023-12-15;3;4224034727851660;8149;45
2024-01-31;6;21883524421966800;12808;51
2023-12-21;2;61223605937731400;10343;51
2023-12-25;4;22582037958335800;5098;45
2024-01-12;2;57345964890472800;12524;45
2024-01-05;3;86693666169855800;12328;16
2024-01-08;6;8651343518840750;503;45
2023-12-15;4;64321233302106400;9214;16
2023-12-16;1;8640374512332750;7333;17
2024-01-14;6;72957068535097100;208;24
2024-01-22;5;79980128131568100;11947;45
2023-12-24;6;26463141440294500;66;27
2023-12-27;4;61561895696767300;10623;11
2024-01-26;3;22184004594936800;111;3
2023-12-20;1;96855371084932000;10148;36
2023-12-25;6;18661762523460500;5178;11
2023-12-17;5;52248883152857600;10161;45
2023-12-29;5;90954128125065500;9167;3
2023-12-15;1;82078597601653200;12916;50
2024-01-10;3;78770447621166100;10293;19
2023-12-31;2;72866131307771700;8981;6
2024-01-13;1;7942009332855870;6380;48
2024-01-19;3;69070167233652500;4071;39
2024-01-27;1;95480983730323000;11578;19
2023-12-18;2;52699535297380300;10220;1
2023-12-22;3;41747917688935700;12968;9
2024-01-31;4;35370224616917900;2767;48
2024-01-28;3;45639390790944300;6093;43
2024-01-23;2;79969986212365700;3584;1
2023-12-26;5;19826261588074700;1696;24
2024-01-17;2;80501714318290200;10348;17
2024-01-31;3;52461078506814300;3797;45
2024-01-09;4;78512774114237600;1376;45
2023-12-22;4;96949262604113400;12607;45
2023-12-21;4;72730333492244400;1531;27
2023-12-15;6;58430046137834100;12174;20
2024-01-29;5;3811473082001730;572;45
2023-12-23;6;7057452122266000;3073;21
2023-12-31;6;94881976491502000;6506;45
2024-01-21;4;57421016078195600;1319;24
2024-01-07;3;34319106073170300;2567;48
2024-01-18;2;50409020370296000;7305;48
2023-12-21;4;31463907511475100;6363;10
2023-12-28;3;63846598458606400;4643;6
2023-12-20;1;67164291944351700;6424;27
2024-01-21;1;86807642888026500;12841;9
2023-12-22;4;85091158067067000;7931;52
2024-01-09;2;68331710528817300;5542;9
2024-01-12;5;41321039060342400;10569;3
2024-01-18;5;60713769396009200;7306;17
2024-01-09;4;60325743372751900;307;11
2023-12-15;2;24699016654345800;6725;1
2024-01-28;1;61433264817432700;4030;11
2024-01-05;3;70504658810027600;12943;51
2024-01-23;6;84201113101001400;344;27
2024-01-15;6;63511892559679800;9550;23
2023-12-16;5;97346003168312300;2214;45
2023-12-18;5;13173613017738500;9094;2
2023-12-22;2;21883524421966800;1786;10
2023-12-23;4;38381823474011100;1880;45
2023-12-15;5;36136014447617300;8358;45
2024-01-13;6;90050174469792300;3234;5
2024-01-04;4;73885800853273100;7115;45
2024-01-05;3;45862311507763400;2963;40
2024-01-09;5;80501714318290200;63;29
2024-01-10;1;37021458462991400;10919;52
2024-01-06;1;1550510041585830;6719;45
2023-12-28;2;86225841291676000;1291;45
2024-01-10;2;52206143448547300;3625;27
2023-12-27;6;76080090682118000;282;43
2024-01-14;1;42135056998014800;3569;21
2024-01-04;1;33334790630377100;10414;43
2024-01-29;2;18439581256135600;12171;41
2023-12-15;4;30426834641164200;1271;45
2023-12-27;6;89868565124932100;1486;29
2024-01-08;4;97131710056367300;889;11
2023-12-22;6;30426834641164200;11583;45
2023-12-28;6;14625656501863800;7738;30
2023-12-20;4;66624151943432000;3399;45
2023-12-24;6;15955827194084700;11774;3
2024-01-08;4;79341762931021000;6767;3
2024-01-14;2;70906266812363900;12223;22
2023-12-16;3;48192019147810300;4367;7
2023-12-18;6;90999509303124400;6184;7
2023-12-26;1;85163213333585500;2350;45
2024-01-11;6;90607805249305300;12911;32
2024-01-06;1;95498145964828200;7095;24
2024-01-31;5;11374427187694300;11206;11
2023-12-17;4;76722012249212700;6037;7
2023-12-20;1;34462940441796100;10386;14
2024-01-08;6;91042590324271400;5001;9
2024-01-12;6;47321057846991100;6644;12
2024-01-31;2;52461078506814300;10240;20
2024-01-20;2;79998093796580500;2892;45
2024-01-18;4;39159335928748700;3602;11
2023-12-25;2;79495633851455700;8658;8
2023-12-21;1;8640374512332750;7025;45
2023-12-18;2;95442580652973200;5788;1
2023-12-26;4;26214015555865100;2047;45
2024-01-02;5;14625656501863800;4385;9
2023-12-22;2;1095436753609500;7053;31
2024-01-23;5;14616274018126800;6441;16
2024-01-18;1;19246623286337300;9578;9
2024-01-21;6;27027354807126300;5293;33
2023-12-15;4;59616783154776100;5529;1
2024-01-04;6;61433264817432700;12410;9
2024-01-25;1;24699016654345800;9762;20
2024-01-16;3;32334981573177700;6683;45
2023-12-26;2;52187904786759400;8203;2
2024-01-07;3;23644318749544400;11712;24
2024-01-02;3;75549050395928400;9668;11
2024-01-25;1;61097655557486400;2969;52
2024-01-08;1;63624066504587600;2663;27
2024-01-14;5;85164427326690000;1138;45
2024-01-23;2;60524341917543200;8288;45
2023-12-16;4;9389184540147470;5755;45
2023-12-28;5;66876126277272700;8729;35
2023-12-29;1;17419609422723300;2933;23
2024-01-11;1;86268866900085100;6880;45
2024-01-12;1;49860925826430900;3274;16
2024-01-03;2;45569976187719600;303;8
2023-12-17;3;18672462524953300;6811;16
2024-01-10;4;67126120063306400;3907;7
2024-01-01;1;7683175894242310;11643;1
2024-01-07;6;17112363451718500;3271;8
2024-01-31;5;79715195061064800;779;36
2024-01-17;2;7459898820148680;4452;23
2024-01-14;6;8577779346448840;6862;8
2024-01-21;4;74430969777125000;10009;27
2023-12-19;3;97527904615244800;12958;11
2023-12-26;2;95772127649245300;5866;38
2024-01-31;6;41214277520330800;3567;25
2024-01-23;6;90420042171613700;1352;20
2023-12-17;3;74588304013053100;2627;3
2024-01-26;4;55215357659661400;4155;3
2024-01-15;3;54233415291931500;996;11
2024-01-26;6;19043287792037700;12132;52
2024-01-03;4;43749694578765800;7784;45
2023-12-28;3;93453885334209800;9358;3
2024-01-30;6;19120000477812100;9270;23
2024-01-13;4;73885800853273100;2874;51
2023-12-20;1;75049608830315000;8643;45
2023-12-17;5;15113322927287100;9045;40
2024-01-22;5;48768622056235800;10324;23
2023-12-17;5;13424774308787200;5784;12
2023-12-22;4;67335151236625700;4149;40
2024-01-15;4;1423502656957990;7645;48
2024-01-04;3;72957068535097100;5907;30
2024-01-21;4;58117137634727000;4219;17
2023-12-27;6;89926862584893400;7494;48
2024-01-09;6;52473823164089700;10600;29
2023-12-27;1;3417582320219700;3881;23
2024-01-03;3;69382069189911100;11705;15
2023-12-23;5;22232214506247100;11112;11
2024-01-04;5;79191152065918900;1059;6
2023-12-21;6;41591283313255700;6773;11
2024-01-09;1;12120483091182600;11614;45
2023-12-19;4;75135440211681000;1636;6
2024-01-24;1;90954128125065500;3361;52
2023-12-26;3;78357275172874600;3985;45
2024-01-14;1;36960361447867900;8031;45
2024-01-12;4;54429741957889300;8949;24
2024-01-08;1;45862311507763400;10502;27
2024-01-10;2;58666991772087000;3970;2
2024-01-16;1;83699173855508600;12052;49
2023-12-25;1;17966554323466800;785;45
2024-01-20;6;32268588031444000;11070;45
2023-12-29;5;15972037689741900;12188;11
2024-01-26;4;41861405824115600;5741;52
2023-12-20;1;84276068146137100;9464;30
2024-01-14;4;94794429834448500;12412;11
2024-01-04;2;40818894043707000;2674;3
2024-01-13;3;7249381231402000;4833;45
2024-01-16;1;35917541858851000;9400;3
2024-01-15;3;6681571446460790;9799;24
2024-01-24;3;22454927203002000;3003;36
2024-01-29;1;86635550952997800;12708;23
2023-12-27;2;21199108737308600;8656;7
2024-01-14;6;70978907399187600;7388;50
2023-12-19;1;7881191091328780;5991;40
2024-01-27;6;54124041140226200;12177;24
2023-12-28;2;47321057846991100;11936;48
2023-12-22;6;24007863935388300;12976;28
2024-01-16;2;5361143928442070;2500;47
2023-12-19;2;28847588333268200;4705;30
2023-12-25;6;17187930811229400;12249;51
2023-12-26;4;8640374512332750;6971;45
2024-01-06;5;3417582320219700;5326;22
2024-01-19;2;16414665243990200;3829;11
2024-01-22;1;13549667915855100;3875;45
2023-12-30;2;34850434417190500;5481;45
2024-01-02;2;66624151943432000;8982;3
2024-01-02;1;47380109940144900;5782;45
2023-12-21;1;59658743562839800;11032;11
2023-12-28;2;12411090507895400;4958;45
2024-01-07;3;85479931986921400;12727;48
2024-01-07;3;5378436629381980;7710;40
2024-01-02;1;79969986212365700;2375;48
2024-01-09;1;94794429834448500;4948;27
2023-12-20;5;71344527382311300;3641;14
2024-01-07;6;86807164086405800;10731;32
2024-01-05;4;19826261588074700;7446;39
2024-01-18;2;75549050395928400;8426;23
2024-01-13;2;2123093412618940;11506;45
2024-01-04;3;62696799741134200;7020;2
2023-12-28;5;44545779252315400;4377;40
2024-01-24;6;80501714318290200;3764;17
2024-01-07;2;3788569971889830;1185;45
2024-01-10;6;67212862998516100;6410;16
2024-01-30;2;94794429834448500;5867;14
2023-12-29;4;19826261588074700;9180;4
2024-01-05;5;7881191091328780;7745;35
2024-01-31;3;21410098077792800;978;11
2023-12-15;6;96924618095657700;8451;45
2024-01-24;4;79163516707813400;11941;24
2024-01-08;1;57345964890472800;10325;37
2023-12-25;4;76170399732495400;5234;45
2024-01-26;6;24699016654345800;8583;20
2024-01-13;1;35378191736029500;2579;3
2024-01-02;1;8104037064291050;4276;22
2024-01-31;3;43749694578765800;674;14
2024-01-15;6;9337966839381170;2764;7
2023-12-16;1;20806120312688400;10590;27
2023-12-21;4;39352680690027700;3292;24
2024-01-28;4;35917541858851000;10913;45
2023-12-26;2;91904871084247900;10867;13
2023-12-26;2;33158575486985300;12502;12
2024-01-11;2;9912256191445210;11242;24
2024-01-12;2;63898119266593100;6972;49
2023-12-29;6;31463907511475100;10165;41
2024-01-12;3;70653311618124700;9485;3
2023-12-27;2;57703237405431300;9635;3
2024-01-18;6;9932639611698940;10131;27
2024-01-22;3;71279316539065900;9538;45
2023-12-23;3;47321057846991100;9344;16
2023-12-25;4;19246623286337300;9767;36
2024-01-14;4;93686964252780200;7664;48
2024-01-11;4;50918692880268700;5031;30
2024-01-06;3;83912667350216100;8156;48
2024-01-30;3;90798708648087400;8238;49
2024-01-08;5;56522448881624300;3705;12
2024-01-21;2;93135896101126400;605;22
2024-01-11;5;19826261588074700;5795;3
2024-01-25;1;80589521946454000;11353;2
2024-01-25;6;36108777124617000;1217;6
2024-01-20;3;14007226062606100;12577;48
2024-01-26;1;66961067518601600;10372;46
2024-01-30;6;57948814792701100;6054;48
2024-01-01;4;86658600761966200;12176;48
2024-01-08;5;52761657820488800;5116;48
2023-12-20;1;68374768097012900;2112;23
2024-01-08;3;5378436629381980;12834;40
2023-12-16;4;39877481215338900;12578;17
2023-12-24;6;85510704911228100;2718;45
2024-01-07;6;76722012249212700;42;45
2024-01-14;1;26327509305113900;4813;21
2024-01-08;3;6476895893418710;3236;7
2023-12-24;4;66938102933822900;5393;1
2024-01-29;1;69382069189911100;5205;11
2023-12-29;3;52461078506814300;5582;46
2024-01-28;3;13424774308787200;3803;50
2024-01-22;6;45755875065586700;5985;45
2023-12-15;2;59658743562839800;11719;6
2024-01-30;4;38872388176056100;9804;10
2023-12-26;2;21320440120652600;6905;1
2024-01-17;1;63511892559679800;12406;3
2024-01-09;3;7344494214154270;4655;16
2024-01-01;6;83440561077479000;3541;12
2024-01-13;5;18488430118691400;11915;46
2024-01-20;4;80589521946454000;9291;3
2024-01-28;5;15761340133442700;2271;32
2023-12-28;6;9126243582169820;5255;6
2024-01-03;5;67212862998516100;709;47
2024-01-19;4;21431549817374900;3666;35
2023-12-15;6;90186828892808300;4105;14
2023-12-26;3;62566018587583800;4873;51
2024-01-07;1;96855371084932000;3831;29
2023-12-20;4;57859802166691200;145;27
2024-01-18;6;89926862584893400;633;17
2024-01-20;1;62345230423954900;9684;30
2024-01-14;1;58080530293140700;44;11
2023-12-24;5;69362365029946100;2623;5
2024-01-29;6;31463907511475100;12826;24
2024-01-17;3;56912385443247100;3174;51
2023-12-22;6;79495633851455700;7164;3
2024-01-29;1;21000415911676200;2855;5
2023-12-23;1;88099521162412200;9077;27
2023-12-29;4;33511319842580900;10769;35
2024-01-29;2;65234140695748500;10489;51
2023-12-25;4;10369863879749900;11047;45
2023-12-24;2;59574078610271200;6403;45
2024-01-11;4;22232214506247100;8407;22
2024-01-27;5;6814252251049320;8654;45
2023-12-16;5;56881660830404700;793;36
2024-01-19;2;31527931609012000;2174;16
2024-01-14;4;34462940441796100;2341;14
2024-01-31;4;33511319842580900;7322;39
2023-12-28;4;88226129959904000;12538;3
2024-01-21;6;83599294027554100;12491;1
2023-12-21;5;21619625274465000;10525;2
2023-12-18;4;18143048727830600;9387;45
2024-01-02;4;35378191736029500;3790;40
2024-01-20;2;91468652777006700;7984;19
2023-12-30;5;27027354807126300;6315;11
2023-12-26;4;69382069189911100;9849;4
2024-01-15;5;42064637715357400;1814;47
2023-12-23;3;75135440211681000;5899;48
2024-01-25;3;32453108891690100;6966;45
2023-12-26;3;76080090682118000;8949;40
2023-12-18;5;45569976187719600;4798;1
2023-12-24;4;88809175706492500;7417;14
2023-12-26;5;34245167848602000;9436;6
2024-01-30;5;41064147022559600;11625;14
2023-12-26;1;8577779346448840;628;9
2024-01-07;4;42660757284536700;10041;50
2024-01-06;5;91186540680246800;10110;3
2024-01-07;2;35768941734476300;12493;27
2023-12-31;4;93215183718848800;7474;45
2024-01-07;1;34319106073170300;5406;9
2024-01-04;3;45447149345135800;11284;32
2023-12-17;1;32268588031444000;12526;45
2024-01-23;4;38477654838962900;2245;11
2024-01-29;1;55285765983568900;1166;9
2024-01-05;1;21876796702697200;6207;52
2024-01-13;2;33158575486985300;6761;27
2024-01-09;3;20955326577524000;8835;30
2024-01-17;1;24670036886809000;1515;16
2023-12-24;5;47321057846991100;1021;22
2024-01-26;4;18670945430523600;8420;9
2023-12-24;6;70346314066285000;5507;3
2023-12-21;4;62566018587583800;11872;9
2024-01-01;3;76170399732495400;5318;19
2023-12-19;6;89701792300589600;11090;45
2024-01-12;4;83440561077479000;5841;14
2023-12-29;1;79163516707813400;5374;32
2024-01-03;4;17827306908871900;7140;7
2024-01-01;6;78520642510759;4768;22
2024-01-10;2;84201113101001400;3437;3
2024-01-10;3;42135056998014800;5966;45
2023-12-27;6;79163516707813400;12712;9
2024-01-29;3;22619518630871400;844;47
2023-12-18;2;67748797755276200;4668;45
2024-01-03;6;6814252251049320;5072;11
2024-01-23;3;80912392091612000;719;14
2024-01-14;3;87397997332897400;11189;5
2023-12-23;4;12405324457848600;8320;42
2024-01-04;1;76170399732495400;4736;23
2023-12-27;5;68302045355701700;3096;3
2024-01-21;1;35386404575854300;1826;7
2024-01-08;3;74214619267992000;10419;3
2024-01-18;1;34245167848602000;9433;51
2024-01-27;5;89984929460694600;6827;48
2024-01-15;2;18670945430523600;3033;45
2023-12-29;1;60713769396009200;6793;17
2024-01-28;2;38419583459008600;11761;7
2024-01-10;6;45639390790944300;12565;3
2024-01-24;3;35370224616917900;11745;23
2024-01-06;4;28847588333268200;8474;17
2023-12-21;4;91431899370444000;306;11
2024-01-03;5;9126243582169820;4539;12
2024-01-14;3;15972037689741900;5959;45
2024-01-03;2;77832116177974900;7774;45
2023-12-26;1;35768941734476300;7767;11
2024-01-06;5;86658600761966200;1072;16
2024-01-18;3;9803491344520080;941;8
2023-12-31;1;38537826178782100;364;22
2024-01-02;5;18338468631265200;7833;45
2024-01-23;1;69168405620805800;4029;7
2023-12-15;3;47321057846991100;3175;45
2023-12-28;2;51178519587254000;3191;16
2023-12-23;4;88934948448377800;9486;16
2024-01-11;4;24325747998892500;7473;40
2024-01-20;4;3417582320219700;8575;11
2023-12-20;2;21619625274465000;11545;9
2024-01-30;2;21876796702697200;3207;52
2024-01-22;5;7536904239991960;2169;51
2024-01-03;4;79715195061064800;4758;48
2023-12-30;6;79163516707813400;5636;48
2023-12-24;3;37286481162229800;4124;45
2024-01-10;1;88226129959904000;2496;0
2023-12-17;2;14007226062606100;12236;6
2024-01-08;2;67748797755276200;7537;3
2024-01-14;5;54124041140226200;12122;51
2024-01-16;4;65234140695748500;9630;52
2024-01-18;1;54124041140226200;2853;45
2024-01-19;6;72035257746642500;12842;1
2024-01-14;3;79563752711447500;5551;3
2024-01-09;1;90546590805368700;12403;11
2023-12-15;5;96255872311034700;7104;11
2024-01-10;6;87224393124686200;3776;51
2024-01-01;3;68681049824554400;1805;50
2023-12-31;3;56295184240388300;12854;22
2024-01-05;3;93453885334209800;2100;45
2024-01-12;1;43749694578765800;10580;19
2023-12-22;6;96924618095657700;6260;6
2024-01-20;4;23716509289423700;10717;40
2023-12-17;5;58444977858686100;4622;37
2024-01-26;1;20900633881102000;9108;50
2024-01-30;5;25330781107962200;699;26
2024-01-10;3;34726209195202900;9660;3
2024-01-31;4;78975996967844800;3407;11
2024-01-13;5;14676415327745900;2057;23
2024-01-05;1;90358825632001800;7200;2
2024-01-21;1;58444977858686100;3523;40
2024-01-15;2;12929278638001200;4259;19
2024-01-28;6;29251607875365700;6072;20
2023-12-29;1;43366236139202100;5663;45
2024-01-09;5;57421016078195600;6919;1
2024-01-28;4;43175189008934500;8256;18
2024-01-22;2;61558076931520400;373;22
2024-01-31;6;77618103720541900;1639;16
2024-01-27;1;28288015914684500;4746;22
2024-01-29;1;16091525742298200;7619;36
2024-01-14;1;23871678007094200;7148;8
2023-12-22;6;31619863437531200;6407;9
2024-01-24;6;20955326577524000;4195;48
2024-01-06;6;94881976491502000;5398;45
2023-12-21;4;73298214162555100;295;1
2024-01-07;2;90445834789833500;773;38
2024-01-04;3;86635550952997800;6732;11
2024-01-16;6;95772127649245300;10924;48
2023-12-31;6;16849402130581400;8653;16
2024-01-29;5;35615402068728200;9454;48
2024-01-25;2;67767400874298500;753;17
2024-01-05;3;43701103233715300;11966;45
2023-12-19;2;8156108982714930;9604;27
2024-01-02;4;22619518630871400;3597;17
2023-12-30;3;1149721623329090;12971;16
2024-01-31;5;38950501203831000;2893;4
2023-12-30;3;68126643257745700;664;34
2024-01-30;2;60713769396009200;851;47
2024-01-30;1;84822266229698500;11572;45
2024-01-22;4;93135896101126400;9120;41
2024-01-27;6;63489497315885400;4992;3
2024-01-28;6;79998093796580500;4565;49
2023-12-21;3;70895205960017200;5949;45
2024-01-08;6;54233415291931500;5757;45
2024-01-18;4;79163516707813400;10705;48
2024-01-08;6;71885719553696800;3693;36
2024-01-18;3;33075132617121200;184;45
2023-12-25;1;54124041140226200;8319;0
2024-01-27;3;41790851622092900;12932;30
2023-12-25;4;96920506223966300;2556;23
2024-01-09;1;93686964252780200;4504;45
2023-12-26;1;12689220147480700;4015;45
2023-12-23;4;29441611749337900;12692;34
2024-01-02;6;17629731378015000;10475;27
2024-01-09;4;24325747998892500;12238;22
2023-12-17;5;17112363451718500;1225;3
2024-01-26;4;13549667915855100;6833;24
2024-01-06;6;76859957187923800;1926;14
2024-01-13;3;66984140938594100;8338;14
2024-01-03;5;58864161166216400;390;51
2024-01-16;2;93418668515945100;2017;1
2023-12-26;5;88946224024711500;8507;3
2023-12-19;1;90534233820451100;6698;45
2023-12-15;1;65234140695748500;8544;30
2024-01-05;4;40818894043707000;5002;14
2023-12-17;1;22619518630871400;11083;5
2024-01-24;2;89734480323749700;8264;49
2024-01-05;3;17966554323466800;3620;40
2024-01-05;2;12405324457848600;6681;9
2024-01-25;5;85163213333585500;3833;0
2024-01-15;1;35768941734476300;1680;36
2024-01-01;1;92426173740419300;9803;30
2023-12-24;4;17629731378015000;12814;17
2024-01-29;1;58922677601391700;6991;21
2024-01-20;6;78720356507470700;1865;9
2024-01-30;5;66842843744038600;9151;27
2023-12-31;5;34393505708291800;3844;7
2024-01-18;4;18670945430523600;9384;52
2024-01-01;6;90445834789833500;9690;45
2023-12-30;1;1662086802466260;11110;23
2024-01-26;2;20117618910790100;12525;1
2024-01-02;2;68311585753591300;7502;22
